V2Ray 4.18.0 (Po) 20190228
2019/03/19 15:47:26 tcp:127.0.0.1:55642 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:27 tcp:127.0.0.1:55648 rejected  v2ray.com/core/proxy/socks: failed to read request > read tcp 127.0.0.1:1085->127.0.0.1:55648: read: connection reset by peer
2019/03/19 15:47:27 tcp:127.0.0.1:55649 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:47:27 tcp:127.0.0.1:55652 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:47:28 tcp:127.0.0.1:55656 accepted tcp:ads.juicyads.com:80 
2019/03/19 15:47:28 tcp:127.0.0.1:55658 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:28 tcp:127.0.0.1:55661 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:28 tcp:127.0.0.1:55662 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:28 tcp:127.0.0.1:55666 accepted tcp:sync.crwdcntrl.net:80 
2019/03/19 15:47:32 tcp:127.0.0.1:55680 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:47:32 tcp:127.0.0.1:55681 accepted tcp:platform.twitter.com:80 
2019/03/19 15:47:32 tcp:127.0.0.1:55682 accepted tcp:i.imgur.com:80 
2019/03/19 15:47:32 tcp:127.0.0.1:55689 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:32 tcp:127.0.0.1:55688 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:33 tcp:127.0.0.1:55694 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:47:33 tcp:127.0.0.1:55697 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:47:34 tcp:127.0.0.1:55700 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:47:34 tcp:127.0.0.1:55703 accepted tcp:pixel.tapad.com:80 
2019/03/19 15:47:34 tcp:127.0.0.1:55706 accepted tcp:match.adsrvr.org:80 
2019/03/19 15:47:41 tcp:127.0.0.1:55733 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:47:41 tcp:127.0.0.1:55734 accepted tcp:platform.twitter.com:80 
2019/03/19 15:47:41 tcp:127.0.0.1:55737 accepted tcp:i.imgur.com:80 
2019/03/19 15:47:41 tcp:127.0.0.1:55738 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:47:41 tcp:127.0.0.1:55736 accepted tcp:match.adsrvr.org:80 
2019/03/19 15:47:41 tcp:127.0.0.1:55735 accepted tcp:pixel.tapad.com:80 
2019/03/19 15:47:41 tcp:127.0.0.1:55748 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:41 tcp:127.0.0.1:55747 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:41 tcp:127.0.0.1:55749 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:41 tcp:127.0.0.1:55750 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:42 tcp:127.0.0.1:55758 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:47:42 tcp:127.0.0.1:55763 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:47:42 tcp:127.0.0.1:55766 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:42 tcp:127.0.0.1:55767 accepted tcp:ads.juicyads.com:80 
2019/03/19 15:47:43 tcp:127.0.0.1:55773 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:43 tcp:127.0.0.1:55774 accepted tcp:eb2.3lift.com:80 
2019/03/19 15:47:43 tcp:127.0.0.1:55777 accepted tcp:ads.juicyads.com:80 
2019/03/19 15:47:47 tcp:127.0.0.1:55792 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:47:48 tcp:127.0.0.1:55796 accepted tcp:i.imgur.com:80 
2019/03/19 15:47:48 tcp:127.0.0.1:55795 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:47:49 tcp:127.0.0.1:55802 accepted tcp:news.xueyanshan.com:80 
2019/03/19 15:47:49 tcp:127.0.0.1:55806 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:47:50 tcp:127.0.0.1:55809 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:47:50 tcp:127.0.0.1:55813 accepted tcp:p.adsymptotic.com:80 
2019/03/19 15:47:51 tcp:127.0.0.1:55817 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:52 tcp:127.0.0.1:55825 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:47:52 tcp:127.0.0.1:55822 accepted tcp:platform.twitter.com:80 
2019/03/19 15:47:52 tcp:127.0.0.1:55821 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:47:52 tcp:127.0.0.1:55824 accepted tcp:i.imgur.com:80 
2019/03/19 15:47:52 tcp:127.0.0.1:55823 accepted tcp:eb2.3lift.com:80 
2019/03/19 15:47:53 tcp:127.0.0.1:55836 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:47:53 tcp:127.0.0.1:55837 accepted tcp:weixin0452.com:80 
2019/03/19 15:47:53 tcp:127.0.0.1:55842 rejected  v2ray.com/core/proxy/socks: failed to read request > EOF
2019/03/19 15:47:53 tcp:127.0.0.1:55843 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:47:54 tcp:127.0.0.1:55847 accepted tcp:track-east.mobileadtrading.com:80 
2019/03/19 15:47:55 [Warning] [1394766443] v2ray.com/core/app/proxyman/outbound: failed to process outbound traffic > v2ray.com/core/proxy/vmess/outbound: failed to find an available destination > v2ray.com/core/common/retry: [dial tcp 207.246.107.133:18712: operation was canceled] > v2ray.com/core/common/retry: all retry attempts failed
2019/03/19 15:48:07 tcp:127.0.0.1:55892 accepted tcp:aion.feralhosting.com:443 
2019/03/19 15:48:07 tcp:127.0.0.1:55894 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:48:08 tcp:127.0.0.1:55900 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:08 tcp:127.0.0.1:55904 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:48:08 tcp:127.0.0.1:55901 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:48:08 tcp:127.0.0.1:55902 accepted tcp:platform.twitter.com:80 
2019/03/19 15:48:08 tcp:127.0.0.1:55903 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:48:10 tcp:127.0.0.1:55916 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:48:10 tcp:127.0.0.1:55919 accepted tcp:cs.lkqd.net:80 
2019/03/19 15:48:11 tcp:127.0.0.1:55922 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:48:15 tcp:127.0.0.1:55938 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:48:15 tcp:127.0.0.1:55941 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:48:15 tcp:127.0.0.1:55939 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:48:15 tcp:127.0.0.1:55940 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:48:15 tcp:127.0.0.1:55944 accepted tcp:192.168.1.33:32400 
2019/03/19 15:48:16 tcp:127.0.0.1:55954 accepted tcp:mtalk.google.com:5228 
2019/03/19 15:48:16 tcp:127.0.0.1:55959 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:48:16 tcp:127.0.0.1:55957 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:16 tcp:127.0.0.1:55958 accepted tcp:cs.lkqd.net:80 
2019/03/19 15:48:18 tcp:127.0.0.1:55969 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:48:18 tcp:127.0.0.1:55970 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:48:19 tcp:127.0.0.1:55976 accepted tcp:192.168.1.33:32400 
2019/03/19 15:48:19 tcp:127.0.0.1:55979 accepted tcp:ads.juicyads.com:80 
2019/03/19 15:48:20 tcp:127.0.0.1:55984 accepted tcp:platform.twitter.com:80 
2019/03/19 15:48:20 tcp:127.0.0.1:55983 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:48:20 tcp:127.0.0.1:55986 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:48:20 tcp:127.0.0.1:55985 accepted tcp:cs.lkqd.net:80 
2019/03/19 15:48:20 tcp:127.0.0.1:55989 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:20 tcp:127.0.0.1:55994 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:20 tcp:127.0.0.1:55996 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:20 tcp:127.0.0.1:55997 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:20 tcp:127.0.0.1:55998 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:20 tcp:127.0.0.1:56003 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:48:21 tcp:127.0.0.1:56006 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:48:22 tcp:127.0.0.1:56013 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:48:32 tcp:127.0.0.1:56052 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:48:32 tcp:127.0.0.1:56051 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:48:32 tcp:127.0.0.1:56050 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:32 tcp:127.0.0.1:56053 accepted tcp:platform.twitter.com:80 
2019/03/19 15:48:32 tcp:127.0.0.1:56055 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:48:32 tcp:127.0.0.1:56054 accepted tcp:i.imgur.com:80 
2019/03/19 15:48:34 tcp:127.0.0.1:56065 accepted tcp:news.xueyanshan.com:80 
2019/03/19 15:48:34 tcp:127.0.0.1:56069 accepted tcp:mingwangedu.com:80 
2019/03/19 15:48:34 tcp:127.0.0.1:56071 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:48:37 tcp:127.0.0.1:56082 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:48:38 tcp:127.0.0.1:56089 accepted tcp:ads.juicyads.com:80 
2019/03/19 15:48:47 tcp:127.0.0.1:56119 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:48:48 tcp:127.0.0.1:56125 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:48:48 tcp:127.0.0.1:56127 accepted tcp:platform.twitter.com:80 
2019/03/19 15:48:48 tcp:127.0.0.1:56128 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:48:48 tcp:127.0.0.1:56124 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:48 tcp:127.0.0.1:56126 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:48:49 tcp:127.0.0.1:56139 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:48:50 tcp:127.0.0.1:56144 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:48:55 tcp:127.0.0.1:56164 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:48:56 tcp:127.0.0.1:56166 accepted tcp:weixin0452.com:80 
2019/03/19 15:48:56 tcp:127.0.0.1:56169 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:48:59 tcp:127.0.0.1:56180 accepted tcp:js.mengxiangsky2458.com:80 
2019/03/19 15:48:59 tcp:127.0.0.1:56183 accepted tcp:hm.baidu.com:443 
2019/03/19 15:48:59 tcp:127.0.0.1:56185 accepted tcp:img.wanggouzx.com:443 
2019/03/19 15:48:59 tcp:127.0.0.1:56184 accepted tcp:s.xiecuo.com:443 
2019/03/19 15:48:59 tcp:127.0.0.1:56189 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:48:59 tcp:127.0.0.1:56192 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:48:59 tcp:127.0.0.1:56190 accepted tcp:platform.twitter.com:80 
2019/03/19 15:48:59 tcp:127.0.0.1:56191 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:48:59 tcp:127.0.0.1:56188 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:49:00 tcp:127.0.0.1:56195 accepted tcp:ocsp2.digicert.com:80 
2019/03/19 15:49:00 tcp:127.0.0.1:56196 accepted tcp:ocsp.digicert.com:80 
2019/03/19 15:49:00 tcp:127.0.0.1:56204 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:49:00 tcp:127.0.0.1:56205 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:49:00 tcp:127.0.0.1:56207 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:49:00 tcp:127.0.0.1:56206 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:49:00 tcp:127.0.0.1:56208 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:49:00 tcp:127.0.0.1:56215 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:49:01 tcp:127.0.0.1:56216 accepted tcp:k.550tg.com:80 
2019/03/19 15:49:01 tcp:127.0.0.1:56219 accepted tcp:k.550tg.com:80 
2019/03/19 15:49:01 tcp:127.0.0.1:56221 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:49:01 tcp:127.0.0.1:56224 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:49:05 tcp:127.0.0.1:56238 accepted tcp:ocsp.sectigo.com:80 
2019/03/19 15:49:05 tcp:127.0.0.1:56239 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:49:05 tcp:127.0.0.1:56240 accepted tcp:platform.twitter.com:80 
2019/03/19 15:49:05 tcp:127.0.0.1:56241 accepted tcp:weixin0452.com:80 
2019/03/19 15:49:05 tcp:127.0.0.1:56242 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:49:05 tcp:127.0.0.1:56243 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:49:05 tcp:127.0.0.1:56245 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:49:06 tcp:127.0.0.1:56256 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:49:07 tcp:127.0.0.1:56262 accepted tcp:news.xueyanshan.com:80 
2019/03/19 15:49:07 tcp:127.0.0.1:56264 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:07 tcp:127.0.0.1:56268 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:49:08 tcp:127.0.0.1:56273 accepted tcp:img.dyxunlei.com:443 
2019/03/19 15:49:08 tcp:127.0.0.1:56272 accepted tcp:img.dyxunlei.com:443 
2019/03/19 15:49:08 tcp:127.0.0.1:56277 accepted tcp:ocsp2.digicert.com:80 
2019/03/19 15:49:10 tcp:127.0.0.1:56284 accepted tcp:s23.cnzz.com:443 
2019/03/19 15:49:11 tcp:127.0.0.1:56291 accepted tcp:c.cnzz.com:443 
2019/03/19 15:49:11 tcp:127.0.0.1:56290 accepted tcp:z5.cnzz.com:443 
2019/03/19 15:49:12 tcp:127.0.0.1:56295 accepted tcp:icon.cnzz.com:443 
2019/03/19 15:49:12 [Warning] [1022803241] v2ray.com/core/app/proxyman/outbound: failed to process outbound traffic > v2ray.com/core/proxy/vmess/outbound: failed to find an available destination > v2ray.com/core/common/retry: [dial tcp 207.246.107.133:18712: operation was canceled] > v2ray.com/core/common/retry: all retry attempts failed
2019/03/19 15:49:13 tcp:127.0.0.1:56302 accepted tcp:hxctf.com:80 
2019/03/19 15:49:13 tcp:127.0.0.1:56301 accepted tcp:hxctf.com:80 
2019/03/19 15:49:14 tcp:127.0.0.1:56308 accepted tcp:css.imooa.cn:80 
2019/03/19 15:49:14 tcp:127.0.0.1:56309 accepted tcp:css.imooa.cn:80 
2019/03/19 15:49:14 tcp:127.0.0.1:56315 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:14 tcp:127.0.0.1:56316 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:14 tcp:127.0.0.1:56317 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:14 tcp:127.0.0.1:56318 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:15 tcp:127.0.0.1:56324 accepted tcp:192.168.1.33:32400 
2019/03/19 15:49:15 tcp:127.0.0.1:56327 accepted tcp:hxctf.com:80 
2019/03/19 15:49:15 tcp:127.0.0.1:56330 accepted tcp:js.imooa.cn:80 
2019/03/19 15:49:15 tcp:127.0.0.1:56331 accepted tcp:js.imooa.cn:80 
2019/03/19 15:49:18 tcp:127.0.0.1:56345 accepted tcp:img.imooa.cn:80 
2019/03/19 15:49:18 tcp:127.0.0.1:56348 accepted tcp:img.imooa.cn:80 
2019/03/19 15:49:23 tcp:127.0.0.1:56368 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:49:23 tcp:127.0.0.1:56364 accepted tcp:www.javlibrary.com:80 
2019/03/19 15:49:23 tcp:127.0.0.1:56366 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:49:23 tcp:127.0.0.1:56367 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:49:23 tcp:127.0.0.1:56365 accepted tcp:www.javlibrary.com:80 
2019/03/19 15:49:24 tcp:127.0.0.1:56379 accepted tcp:weixin0452.com:80 
2019/03/19 15:49:24 tcp:127.0.0.1:56380 accepted tcp:css.imooa.cn:80 
2019/03/19 15:49:25 tcp:127.0.0.1:56385 accepted tcp:192.168.1.33:32400 
2019/03/19 15:49:25 tcp:127.0.0.1:56388 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:49:25 tcp:127.0.0.1:56389 accepted tcp:css.imooa.cn:80 
2019/03/19 15:49:25 tcp:127.0.0.1:56390 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:49:26 tcp:127.0.0.1:56398 accepted tcp:xslt.alexa.com:80 
2019/03/19 15:49:26 tcp:127.0.0.1:56401 accepted tcp:www.javlibrary.com:80 
2019/03/19 15:49:26 tcp:127.0.0.1:56399 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:49:26 tcp:127.0.0.1:56400 accepted tcp:platform.twitter.com:80 
2019/03/19 15:49:26 tcp:127.0.0.1:56404 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:49:27 tcp:127.0.0.1:56411 accepted tcp:css.imooa.cn:80 
2019/03/19 15:49:27 tcp:127.0.0.1:56414 accepted tcp:css.imooa.cn:80 
2019/03/19 15:49:27 tcp:127.0.0.1:56416 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:49:28 tcp:127.0.0.1:56420 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:49:28 tcp:127.0.0.1:56424 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:49:39 tcp:127.0.0.1:56467 accepted tcp:ww1.sinaimg.cn:443 
2019/03/19 15:49:39 tcp:127.0.0.1:56466 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:49:39 tcp:127.0.0.1:56465 accepted tcp:platform.twitter.com:80 
2019/03/19 15:49:39 tcp:127.0.0.1:56464 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:49:39 tcp:127.0.0.1:56463 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:49:39 tcp:127.0.0.1:56462 accepted tcp:xslt.alexa.com:80 
2019/03/19 15:49:39 tcp:127.0.0.1:56461 accepted tcp:www.javlibrary.com:80 
2019/03/19 15:49:40 tcp:127.0.0.1:56479 accepted tcp:weixin0452.com:80 
2019/03/19 15:49:40 tcp:127.0.0.1:56481 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:40 tcp:127.0.0.1:56480 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:41 tcp:127.0.0.1:56487 accepted tcp:192.168.1.33:32400 
2019/03/19 15:49:42 tcp:127.0.0.1:56494 accepted tcp:dp9888.com:80 
2019/03/19 15:49:42 tcp:127.0.0.1:56495 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:49:42 tcp:127.0.0.1:56496 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:49:43 tcp:127.0.0.1:56504 accepted tcp:ads-a.juicyads.com:80 
2019/03/19 15:49:46 [Warning] [3835345361] v2ray.com/core/app/proxyman/outbound: failed to process outbound traffic > v2ray.com/core/proxy/vmess/outbound: failed to find an available destination > v2ray.com/core/common/retry: [dial tcp 207.246.107.133:18712: operation was canceled] > v2ray.com/core/common/retry: all retry attempts failed
2019/03/19 15:49:53 tcp:127.0.0.1:56539 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:53 tcp:127.0.0.1:56540 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:53 tcp:127.0.0.1:56541 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:49:54 tcp:127.0.0.1:56548 accepted tcp:192.168.1.33:32400 
2019/03/19 15:50:15 tcp:127.0.0.1:56619 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:50:15 tcp:127.0.0.1:56621 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:50:15 tcp:127.0.0.1:56620 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:50:15 tcp:127.0.0.1:56622 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:50:15 tcp:127.0.0.1:56623 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:50:16 tcp:127.0.0.1:56634 accepted tcp:192.168.1.33:32400 
2019/03/19 15:50:38 tcp:127.0.0.1:56708 accepted tcp:aion.feralhosting.com:443 
2019/03/19 15:50:38 tcp:127.0.0.1:56711 accepted tcp:mingwangedu.com:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56718 accepted tcp:platform.twitter.com:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56721 accepted tcp:dp9888.com:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56720 accepted tcp:weixin0452.com:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56719 accepted tcp:platform.twitter.com:443 
2019/03/19 15:50:38 tcp:127.0.0.1:56717 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56716 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:50:38 tcp:127.0.0.1:56715 accepted tcp:xslt.alexa.com:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56714 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56713 accepted tcp:www.javlibrary.com:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56712 accepted tcp:mingwangedu.com:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56722 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:50:38 tcp:127.0.0.1:56728 accepted tcp:vip.bb96511.com:80 
2019/03/19 15:50:39 tcp:127.0.0.1:56738 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:50:39 tcp:127.0.0.1:56741 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:50:40 tcp:127.0.0.1:56745 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:50:40 tcp:127.0.0.1:56746 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:50:40 tcp:127.0.0.1:56747 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:50:40 tcp:127.0.0.1:56753 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:50:40 tcp:127.0.0.1:56756 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:50:42 [Warning] [4103616785] v2ray.com/core/app/proxyman/outbound: failed to process outbound traffic > v2ray.com/core/proxy/vmess/outbound: failed to find an available destination > v2ray.com/core/common/retry: [dial tcp 207.246.107.133:18712: operation was canceled] > v2ray.com/core/common/retry: all retry attempts failed
2019/03/19 15:50:46 [Warning] [2428848539] v2ray.com/core/app/proxyman/outbound: failed to process outbound traffic > v2ray.com/core/proxy/vmess/outbound: failed to find an available destination > v2ray.com/core/common/retry: [dial tcp 207.246.107.133:18712: operation was canceled] > v2ray.com/core/common/retry: all retry attempts failed
2019/03/19 15:50:57 tcp:127.0.0.1:56811 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:51:13 tcp:127.0.0.1:56866 accepted tcp:www.javlibrary.com:80 
2019/03/19 15:51:13 tcp:127.0.0.1:56868 accepted tcp:adserver.juicyads.com:443 
2019/03/19 15:51:13 tcp:127.0.0.1:56870 accepted tcp:platform.twitter.com:80 
2019/03/19 15:51:13 tcp:127.0.0.1:56869 accepted tcp:edge.quantserve.com:80 
2019/03/19 15:51:13 tcp:127.0.0.1:56867 accepted tcp:xslt.alexa.com:80 
2019/03/19 15:51:13 tcp:127.0.0.1:56874 accepted tcp:dp9888.com:80 
2019/03/19 15:51:13 tcp:127.0.0.1:56872 accepted tcp:platform.twitter.com:443 
2019/03/19 15:51:13 tcp:127.0.0.1:56871 accepted tcp:rules.quantcount.com:443 
2019/03/19 15:51:13 tcp:127.0.0.1:56873 accepted tcp:weixin0452.com:80 
2019/03/19 15:51:13 tcp:127.0.0.1:56875 accepted tcp:cloud.zyiis.net:80 
2019/03/19 15:51:14 tcp:127.0.0.1:56887 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:51:14 tcp:127.0.0.1:56888 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:51:14 tcp:127.0.0.1:56894 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:51:14 tcp:127.0.0.1:56893 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:51:14 tcp:127.0.0.1:56892 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:51:14 tcp:127.0.0.1:56895 accepted tcp:pics.dmm.co.jp:80 
2019/03/19 15:51:14 tcp:127.0.0.1:56902 accepted tcp:adserver.juicyads.com:80 
2019/03/19 15:51:14 tcp:127.0.0.1:56905 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:51:14 tcp:127.0.0.1:56904 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:51:14 tcp:127.0.0.1:56907 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:51:14 tcp:127.0.0.1:56906 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:51:14 tcp:127.0.0.1:56908 accepted tcp:192-168-1-33.2f76158b619e474b9777d8277e1b09d7.plex.direct:32400 
2019/03/19 15:51:15 tcp:127.0.0.1:56916 accepted tcp:192.168.1.33:32400 
2019/03/19 15:51:15 tcp:127.0.0.1:56918 accepted tcp:pixel.quantserve.com:80 
2019/03/19 15:51:15 tcp:127.0.0.1:56920 accepted tcp:ads.juicyads.com:80 
